AGS,Gemeindename,Wahlbeteiligung,CDU,SPD,GRÜNE,FDP,AFD,LINKE,BSW,Höchster Wert
"08125039,""Gundelsheim, Stadt"",""85,8"",""36,5"",""13,6"",""7,7"",""5,8"",""23,2"",""4,6"",""3,8"",CDU"
"08125046,Ilsfeld,""87,7"",""35,8"",""12,2"",""10,8"",""7,6"",""20,5"",""4,5"",""3,5"",CDU"
"08125047,Ittlingen,""84,2"",""32,5"",""13,9"",""8,8"",""6,4"",""25,7"",""4,7"",""3,9"",CDU"
"08125048,Jagsthausen,""84,8"",""29,3"",""16,2"",""10,6"",""5,1"",""23,9"",""6,0"",""2,6"",CDU"
"08125049,Kirchardt,""78,7"",""30,9"",""11,0"",""6,1"",""5,9"",""33,3"",""4,2"",""3,8"",AFD"
"08125056,""Lauffen am Neckar, Stadt"",""82,8"",""30,4"",""15,6"",""14,1"",""7,0"",""18,7"",""6,0"",""3,5"",CDU"
"08125057,Lehrensteinsfeld,""88,4"",""30,0"",""15,3"",""13,5"",""6,5"",""21,3"",""4,4"",""3,7"",CDU"
"08125058,""Leingarten, Stadt"",""85,6"",""32,0"",""15,8"",""10,5"",""7,4"",""20,8"",""4,9"",""4,0"",CDU"
"08125059,""Löwenstein, Stadt"",""82,0"",""29,6"",""14,2"",""11,1"",""7,2"",""23,6"",""5,3"",""3,5"",CDU"
"08125061,Massenbachhausen,""83,3"",""35,8"",""11,9"",""4,7"",""6,3"",""28,1"",""4,6"",""4,3"",CDU"
"08125063,""Möckmühl, Stadt"",""79,5"",""26,2"",""12,5"",""8,3"",""4,9"",""32,7"",""5,2"",""4,7"",AFD"
"08125065,""Neckarsulm, Stadt"",""79,6"",""29,2"",""16,1"",""8,9"",""5,8"",""24,7"",""6,3"",""5,0"",CDU"
"08125066,Neckarwestheim,""85,6"",""35,4"",""12,2"",""7,1"",""7,9"",""24,5"",""4,5"",""3,8"",CDU"
"08125068,""Neudenau, Stadt"",""84,9"",""33,7"",""12,2"",""8,7"",""5,3"",""26,2"",""5,2"",""3,8"",CDU"
"08125069,""Neuenstadt am Kocher, Stadt"",""85,2"",""32,3"",""12,5"",""7,7"",""5,8"",""28,4"",""4,2"",""4,5"",CDU"
"08125074,Nordheim,""86,5"",""32,8"",""13,9"",""10,1"",""5,9"",""23,5"",""5,0"",""4,0"",CDU"
"08125078,Oedheim,""85,6"",""35,3"",""13,1"",""8,1"",""5,5"",""24,7"",""4,9"",""4,1"",CDU"
"08125079,Offenau,""85,0"",""30,0"",""13,6"",""8,9"",""5,7"",""26,4"",""6,7"",""3,9"",CDU"
"08125081,Pfaffenhofen,""82,5"",""28,3"",""12,7"",""6,5"",""5,8"",""32,9"",""4,3"",""3,4"",AFD"
"08125084,Roigheim,""82,0"",""31,7"",""10,8"",""6,2"",""5,3"",""31,2"",""5,7"",""6,2"",CDU"
"08125086,""Schwaigern, Stadt"",""85,3"",""30,9"",""14,9"",""10,2"",""8,2"",""21,9"",""4,8"",""3,9"",CDU"
"08125087,Siegelsbach,""87,6"",""32,1"",""12,7"",""6,0"",""5,5"",""30,9"",""4,1"",""4,5"",CDU"
"08125094,Talheim,""88,2"",""36,1"",""12,6"",""11,1"",""7,4"",""20,8"",""4,2"",""3,6"",CDU"
"08125096,Untereisesheim,""85,5"",""29,1"",""17,9"",""7,6"",""5,6"",""23,6"",""6,2"",""5,6"",CDU"
"08125098,Untergruppenbach,""85,4"",""33,7"",""15,8"",""11,0"",""7,3"",""20,1"",""4,3"",""3,9"",CDU"
"08125102,""Weinsberg, Stadt"",""82,7"",""29,3"",""14,1"",""12,2"",""7,0"",""21,1"",""7,0"",""4,7"",CDU"
"08125103,""Widdern, Stadt"",""85,2"",""29,7"",""13,6"",""8,9"",""5,4"",""28,1"",""3,5"",""3,6"",CDU"
"08125107,Wüstenrot,""82,0"",""28,8"",""13,7"",""8,0"",""5,9"",""29,9"",""4,5"",""3,9"",AFD"
"08125108,Zaberfeld,""86,1"",""28,7"",""11,3"",""8,5"",""5,2"",""32,6"",""4,3"",""3,3"",AFD"
"08125110,Obersulm,""84,1"",""29,7"",""16,1"",""11,3"",""6,8"",""22,2"",""5,3"",""3,1"",CDU"
"08125111,Hardthausen am Kocher,""88,9"",""30,9"",""11,6"",""7,8"",""5,9"",""31,2"",""3,6"",""3,2"",AFD"
"08125113,Langenbrettach,""87,7"",""32,8"",""11,1"",""8,6"",""6,4"",""28,4"",""4,2"",""3,3"",CDU"
"08126011,Bretzfeld,""84,0"",""31,0"",""12,9"",""8,8"",""5,0"",""27,6"",""5,0"",""4,2"",CDU"
"08126020,Dörzbach,""87,1"",""34,7"",""12,9"",""6,1"",""6,0"",""26,3"",""4,3"",""4,6"",CDU"
"08126028,""Forchtenberg, Stadt"",""85,0"",""32,8"",""12,1"",""8,4"",""5,6"",""28,5"",""4,2"",""3,1"",CDU"
"08126039,""Ingelfingen, Stadt"",""84,4"",""34,8"",""12,6"",""8,3"",""6,5"",""23,4"",""4,9"",""4,3"",CDU"
"08126045,""Krautheim, Stadt"",""85,1"",""41,2"",""10,6"",""5,8"",""4,6"",""26,4"",""3,6"",""3,7"",CDU"
"08126046,""Künzelsau, Stadt"",""80,9"",""30,8"",""12,4"",""8,8"",""6,1"",""28,2"",""5,6"",""4,3"",CDU"
"08126047,Kupferzell,""84,4"",""33,4"",""13,8"",""8,6"",""6,6"",""23,6"",""5,4"",""4,2"",CDU"
"08126056,Mulfingen,""87,8"",""45,3"",""10,4"",""7,8"",""5,2"",""20,2"",""4,3"",""3,1"",CDU"
"08126058,""Neuenstein, Stadt"",""84,6"",""32,5"",""13,8"",""10,0"",""5,8"",""23,8"",""4,8"",""4,1"",CDU"
"08126060,""Niedernhall, Stadt"",""84,7"",""27,8"",""15,3"",""8,0"",""6,3"",""26,8"",""5,3"",""5,3"",CDU"
"08126066,""Öhringen, Stadt"",""79,6"",""28,6"",""13,3"",""10,0"",""5,7"",""27,7"",""5,4"",""4,8"",CDU"
"08126069,Pfedelbach,""84,5"",""32,8"",""12,0"",""9,3"",""6,0"",""25,7"",""4,5"",""4,2"",CDU"
"08126072,Schöntal,""88,3"",""45,9"",""10,5"",""6,9"",""5,4"",""20,1"",""3,4"",""2,9"",CDU"
"08126085,""Waldenburg, Stadt"",""84,6"",""30,6"",""16,0"",""12,3"",""5,2"",""22,2"",""5,1"",""3,5"",CDU"
"08126086,Weißbach,""79,9"",""28,0"",""14,3"",""6,9"",""8,7"",""27,8"",""6,2"",""3,2"",CDU"
"08126094,Zweiflingen,""82,0"",""36,4"",""11,1"",""8,6"",""6,6"",""25,3"",""3,1"",""2,8"",CDU"
"08127008,Blaufelden,""83,6"",""36,7"",""13,9"",""5,4"",""6,1"",""25,9"",""4,3"",""3,2"",CDU"
"08127009,Braunsbach,""86,3"",""30,2"",""14,4"",""10,0"",""7,4"",""22,2"",""5,5"",""3,8"",CDU"
"08127012,Bühlertann,""85,1"",""31,5"",""9,9"",""6,7"",""7,1"",""31,6"",""3,8"",""4,8"",AFD"
"08127013,Bühlerzell,""84,7"",""39,4"",""10,3"",""7,9"",""5,9"",""23,9"",""3,1"",""4,0"",CDU"
"08127014,""Crailsheim, Stadt"",""76,9"",""31,0"",""12,9"",""7,6"",""5,2"",""29,1"",""5,2"",""4,7"",CDU"
"08127023,Fichtenberg,""85,0"",""28,0"",""14,8"",""8,6"",""5,7"",""26,5"",""5,0"",""6,3"",CDU"
"08127025,""Gaildorf, Stadt"",""80,1"",""30,1"",""15,8"",""8,2"",""5,4"",""25,3"",""5,9"",""5,3"",CDU"
"08127032,""Gerabronn, Stadt"",""79,2"",""29,3"",""13,8"",""10,5"",""5,9"",""25,1"",""5,7"",""5,3"",CDU"
"08127043,""Ilshofen, Stadt"",""83,9"",""31,1"",""13,0"",""8,7"",""5,9"",""25,7"",""5,7"",""3,8"",CDU"
"08127046,""Kirchberg an der Jagst, Stadt"",""81,4"",""26,7"",""12,6"",""13,0"",""5,8"",""24,0"",""7,1"",""4,7"",CDU"
"08127047,""Langenburg, Stadt"",""86,1"",""30,8"",""14,1"",""13,9"",""7,9"",""18,3"",""4,0"",""5,3"",CDU"
"08127052,Mainhardt,""81,7"",""31,0"",""11,8"",""9,9"",""6,3"",""26,5"",""5,0"",""4,1"",CDU"
"08127056,Michelbach an der Bilz,""86,8"",""29,6"",""18,3"",""11,7"",""5,8"",""21,2"",""4,5"",""3,9"",CDU"
"08127059,Michelfeld,""86,0"",""35,5"",""14,6"",""12,0"",""4,9"",""18,8"",""5,1"",""4,0"",CDU"
"08127062,Oberrot,""80,2"",""30,2"",""13,0"",""8,8"",""6,5"",""26,2"",""5,4"",""4,1"",CDU"
"08127063,Obersontheim,""83,0"",""30,9"",""12,8"",""8,4"",""6,4"",""27,0"",""4,9"",""4,8"",CDU"
"08127071,Rot am See,""83,2"",""35,8"",""11,2"",""9,0"",""5,7"",""23,4"",""5,1"",""4,0"",CDU"
"08127073,Satteldorf,""83,2"",""31,8"",""13,0"",""9,4"",""5,8"",""25,5"",""4,4"",""4,6"",CDU"
"08127075,""Schrozberg, Stadt"",""82,5"",""33,6"",""11,3"",""6,3"",""6,4"",""28,2"",""4,4"",""4,3"",CDU"
"08127076,""Schwäbisch Hall, Stadt"",""81,5"",""28,0"",""14,9"",""16,4"",""5,1"",""19,6"",""7,5"",""4,4"",CDU"
"08127079,Sulzbach-Laufen,""84,2"",""30,2"",""15,1"",""6,8"",""8,8"",""27,1"",""4,3"",""3,8"",CDU"
"08127086,Untermünkheim,""87,3"",""35,0"",""13,8"",""12,2"",""6,6"",""18,2"",""5,1"",""3,5"",CDU"
"08127089,""Vellberg, Stadt"",""83,6"",""32,9"",""14,0"",""11,0"",""6,6"",""21,7"",""5,7"",""4,0"",CDU"
"08127091,Wallhausen,""83,2"",""31,4"",""11,7"",""7,5"",""4,7"",""27,8"",""6,2"",""5,0"",CDU"
"08127099,Wolpertshausen,""85,8"",""29,5"",""9,9"",""12,2"",""5,7"",""24,7"",""6,9"",""5,7"",CDU"
"08127100,Rosengarten,""86,0"",""32,9"",""15,3"",""11,9"",""6,0"",""19,7"",""5,3"",""4,1"",CDU"
"08127101,Kreßberg,""84,3"",""34,5"",""11,1"",""9,6"",""5,2"",""24,7"",""5,3"",""4,8"",CDU"
"08127102,Fichtenau,""82,8"",""32,0"",""11,5"",""4,9"",""6,2"",""33,1"",""3,8"",""3,9"",AFD"
"08127103,Frankenhardt,""84,7"",""33,0"",""13,4"",""8,4"",""4,4"",""27,0"",""4,1"",""3,6"",CDU"
"08127104,Stimpfach,""85,0"",""38,6"",""10,9"",""7,5"",""5,6"",""25,8"",""4,0"",""3,1"",CDU"
"08128006,Assamstadt,""90,0"",""45,2"",""7,7"",""6,7"",""5,4"",""23,2"",""3,5"",""3,6"",CDU"
"08128007,""Bad Mergentheim, Stadt"",""81,0"",""35,7"",""12,7"",""9,8"",""5,3"",""22,7"",""5,2"",""4,5"",CDU"
"08128014,""Boxberg, Stadt"",""83,9"",""32,1"",""15,5"",""8,0"",""5,0"",""24,9"",""5,2"",""4,0"",CDU"
"08128020,""Creglingen, Stadt"",""87,2"",""36,4"",""13,3"",""7,7"",""6,0"",""22,2"",""4,4"",""3,8"",CDU"
"08128039,""Freudenberg, Stadt"",""86,2"",""42,0"",""13,0"",""8,8"",""4,2"",""17,7"",""5,2"",""4,0"",CDU"
"08128045,Großrinderfeld,""87,0"",""44,9"",""11,6"",""7,6"",""4,5"",""20,0"",""4,8"",""3,3"",CDU"
"08128047,""Grünsfeld, Stadt"",""86,3"",""41,3"",""13,1"",""9,6"",""4,6"",""19,5"",""4,2"",""3,5"",CDU"
"08128058,Igersheim,""84,0"",""39,3"",""11,5"",""10,6"",""4,4"",""20,5"",""5,4"",""3,4"",CDU"
"08128061,Königheim,""87,8"",""48,7"",""11,6"",""9,7"",""4,2"",""14,2"",""4,4"",""2,8"",CDU"
"08128064,""Külsheim, Stadt"",""85,6"",""42,8"",""11,3"",""7,4"",""4,6"",""19,1"",""4,7"",""3,8"",CDU"
"08128082,""Niederstetten, Stadt"",""84,8"",""35,6"",""11,8"",""7,8"",""5,8"",""25,4"",""4,7"",""3,0"",CDU"
"08128115,""Tauberbischofsheim, Stadt"",""82,3"",""40,8"",""12,3"",""10,3"",""5,7"",""17,9"",""5,2"",""3,8"",CDU"
"08128126,""Weikersheim, Stadt"",""85,4"",""37,2"",""13,2"",""10,0"",""4,9"",""20,5"",""5,4"",""4,2"",CDU"
"08128128,Werbach,""88,1"",""39,0"",""13,6"",""8,2"",""5,1"",""20,8"",""4,5"",""3,6"",CDU"
"08128131,""Wertheim, Stadt"",""81,0"",""32,0"",""14,9"",""8,8"",""3,8"",""25,0"",""5,3"",""5,3"",CDU"
"08128137,Wittighausen,""85,1"",""42,6"",""9,3"",""9,4"",""4,2"",""20,8"",""3,9"",""3,3"",CDU"
"08128138,Ahorn,""87,9"",""36,0"",""13,5"",""6,8"",""4,7"",""25,3"",""4,7"",""4,1"",CDU"
"08128139,""Lauda-Königshofen, Stadt"",""82,5"",""38,3"",""13,9"",""9,0"",""4,7"",""20,1"",""5,7"",""3,7"",CDU"
"08135010,Dischingen,""86,0"",""38,4"",""9,2"",""6,0"",""4,0"",""31,1"",""3,2"",""3,6"",CDU"
"08135015,Gerstetten,""85,3"",""33,2"",""14,3"",""9,6"",""5,3"",""23,7"",""4,9"",""4,4"",CDU"
"08135016,""Giengen an der Brenz, Stadt"",""77,7"",""27,7"",""14,9"",""7,6"",""3,8"",""29,6"",""6,8"",""5,6"",AFD"
"08135019,""Heidenheim an der Brenz, Stadt"",""77,0"",""27,5"",""16,7"",""10,7"",""5,0"",""23,5"",""7,3"",""5,6"",CDU"
"08135020,""Herbrechtingen, Stadt"",""82,8"",""29,3"",""16,1"",""8,9"",""4,8"",""25,5"",""5,6"",""5,2"",CDU"
"08135021,Hermaringen,""85,1"",""30,4"",""16,4"",""11,5"",""3,9"",""21,9"",""6,3"",""5,2"",CDU"
"08135025,Königsbronn,""83,5"",""30,7"",""17,0"",""10,0"",""4,5"",""23,2"",""5,2"",""5,0"",CDU"
"08135026,Nattheim,""84,0"",""33,9"",""15,1"",""7,4"",""5,3"",""24,7"",""4,5"",""4,7"",CDU"
"08135027,""Niederstotzingen, Stadt"",""83,5"",""35,4"",""10,8"",""6,5"",""5,3"",""27,5"",""5,4"",""4,4"",CDU"
"08135031,Sontheim an der Brenz,""86,0"",""34,6"",""12,6"",""7,4"",""5,4"",""25,4"",""4,4"",""4,4"",CDU"
"08135032,Steinheim am Albuch,""84,3"",""34,1"",""14,4"",""9,4"",""4,8"",""22,8"",""4,6"",""4,6"",CDU"
"08136002,Abtsgmünd,""85,1"",""36,2"",""14,0"",""8,3"",""5,2"",""22,0"",""4,2"",""4,1"",CDU"
"08136003,Adelmannsfelden,""89,1"",""38,4"",""12,4"",""7,8"",""4,7"",""24,6"",""2,5"",""4,7"",CDU"
"08136007,Bartholomä,""86,9"",""36,4"",""14,1"",""8,1"",""4,7"",""24,2"",""4,8"",""3,8"",CDU"
"08136009,Böbingen an der Rems,""87,4"",""33,4"",""13,9"",""11,2"",""5,2"",""22,7"",""5,1"",""3,5"",CDU"
"08136010,""Bopfingen, Stadt"",""78,9"",""32,4"",""11,9"",""4,7"",""4,6"",""33,4"",""4,8"",""4,3"",AFD"
"08136015,Durlangen,""85,1"",""35,0"",""11,8"",""6,4"",""5,9"",""28,3"",""4,1"",""4,7"",CDU"
"08136018,Ellenberg,""88,1"",""47,6"",""8,0"",""7,0"",""4,0"",""22,3"",""3,6"",""3,2"",CDU"
"08136019,""Ellwangen (Jagst), Stadt"",""82,7"",""41,5"",""11,4"",""9,4"",""4,8"",""20,0"",""5,0"",""3,5"",CDU"
"08136020,Eschach,""87,1"",""31,6"",""12,6"",""9,1"",""5,4"",""26,7"",""4,0"",""4,5"",CDU"
"08136021,Essingen,""86,9"",""37,8"",""14,3"",""10,1"",""5,5"",""20,1"",""4,7"",""3,6"",CDU"
"08136024,Göggingen,""85,5"",""34,2"",""11,5"",""6,5"",""5,2"",""30,7"",""3,6"",""5,2"",CDU"
"08136027,Gschwend,""84,2"",""34,4"",""12,6"",""8,2"",""5,2"",""26,4"",""4,4"",""4,3"",CDU"
"08136028,""Heubach, Stadt"",""80,9"",""32,7"",""14,6"",""10,5"",""4,8"",""23,5"",""5,8"",""4,2"",CDU"
"08136029,Heuchlingen,""86,4"",""44,6"",""11,4"",""7,5"",""4,3"",""20,8"",""4,7"",""2,4"",CDU"
"08136033,Hüttlingen,""85,3"",""41,1"",""14,6"",""9,6"",""4,9"",""17,2"",""4,7"",""3,8"",CDU"
"08136034,Iggingen,""88,8"",""41,1"",""13,0"",""8,4"",""4,8"",""22,2"",""3,5"",""4,1"",CDU"
"08136035,Jagstzell,""89,9"",""41,9"",""11,2"",""8,4"",""5,5"",""21,3"",""3,4"",""3,7"",CDU"
"08136037,Kirchheim am Ries,""85,4"",""43,8"",""7,6"",""5,8"",""3,6"",""28,3"",""3,7"",""2,9"",CDU"
"08136038,""Lauchheim, Stadt"",""85,8"",""38,3"",""10,9"",""9,9"",""5,2"",""24,5"",""3,8"",""3,2"",CDU"
"08136040,Leinzell,""84,8"",""27,6"",""17,9"",""6,7"",""4,6"",""29,1"",""5,7"",""4,4"",AFD"
"08136042,""Lorch, Stadt"",""85,1"",""37,0"",""14,8"",""9,0"",""5,3"",""21,3"",""4,8"",""3,7"",CDU"
"08136043,Mögglingen,""85,0"",""37,1"",""12,9"",""10,2"",""5,3"",""20,7"",""5,4"",""4,4"",CDU"
"08136044,Mutlangen,""86,0"",""35,2"",""14,7"",""10,2"",""5,7"",""20,5"",""5,7"",""4,6"",CDU"
"08136045,""Neresheim, Stadt"",""85,8"",""41,9"",""11,5"",""6,9"",""5,0"",""23,0"",""3,8"",""3,6"",CDU"
"08136046,Neuler,""89,2"",""51,0"",""10,2"",""7,2"",""5,6"",""14,8"",""3,2"",""3,9"",CDU"
"08136049,Obergröningen,""83,2"",""27,4"",""11,6"",""9,2"",""7,3"",""29,4"",""5,9"",""4,0"",AFD"
"08136050,""Oberkochen, Stadt"",""81,3"",""30,6"",""16,8"",""10,7"",""4,3"",""23,1"",""6,1"",""4,3"",CDU"
"08136060,Rosenberg,""86,5"",""42,8"",""10,0"",""9,0"",""5,8"",""23,0"",""2,1"",""2,9"",CDU"
"08136061,Ruppertshofen,""86,1"",""29,8"",""9,0"",""6,6"",""5,5"",""35,5"",""5,1"",""5,1"",AFD"
"08136062,Schechingen,""87,7"",""37,7"",""11,3"",""7,2"",""3,7"",""25,8"",""5,2"",""5,0"",CDU"
"08136065,""Schwäbisch Gmünd, Stadt"",""80,3"",""31,8"",""14,5"",""12,2"",""4,9"",""20,7"",""7,6"",""4,5"",CDU"
"08136066,Spraitbach,""87,3"",""33,5"",""12,1"",""7,4"",""4,7"",""30,0"",""4,8"",""4,5"",CDU"
"08136068,Stödtlen,""85,4"",""46,8"",""10,5"",""6,5"",""4,9"",""20,7"",""3,8"",""3,0"",CDU"
"08136070,Täferrot,""84,7"",""26,5"",""9,4"",""9,4"",""5,7"",""32,2"",""4,5"",""6,2"",AFD"
"08136071,Tannhausen,""85,2"",""51,0"",""5,9"",""5,3"",""5,2"",""24,4"",""2,9"",""2,1"",CDU"
"08136075,Unterschneidheim,""88,2"",""48,0"",""7,6"",""4,3"",""5,0"",""25,8"",""3,0"",""2,5"",CDU"
"08136079,Waldstetten,""87,2"",""42,1"",""12,8"",""10,9"",""5,1"",""16,9"",""4,5"",""3,6"",CDU"
"08136082,Westhausen,""87,5"",""38,8"",""12,3"",""7,9"",""4,3"",""23,4"",""4,4"",""3,9"",CDU"
"08136084,Wört,""86,2"",""40,6"",""10,1"",""5,5"",""4,2"",""30,2"",""2,1"",""3,9"",CDU"
"08136087,Riesbürg,""84,2"",""40,6"",""11,6"",""5,1"",""4,8"",""27,0"",""3,5"",""3,2"",CDU"
"08136088,""Aalen, Stadt"",""82,1"",""32,8"",""16,2"",""12,2"",""5,0"",""19,2"",""6,3"",""4,5"",CDU"
"08136089,Rainau,""80,4"",""44,6"",""10,1"",""6,1"",""4,3"",""23,0"",""4,4"",""3,4"",CDU"
"08211000,""Baden-Baden, Stadt"",""79,7"",""34,5"",""14,3"",""13,6"",""6,5"",""18,5"",""5,5"",""3,5"",CDU"
"08212000,""Karlsruhe, Stadt"",""82,8"",""22,4"",""15,6"",""24,1"",""5,2"",""13,5"",""11,2"",""3,7"",GRÜNE"
"08215007,""Bretten, Stadt"",""83,1"",""32,7"",""13,9"",""11,8"",""5,7"",""21,8"",""5,9"",""3,9"",CDU"
"08215009,""Bruchsal, Stadt"",""80,9"",""31,9"",""14,0"",""13,5"",""5,2"",""20,6"",""6,3"",""4,3"",CDU"
"08215017,""Ettlingen, Stadt"",""84,6"",""34,1"",""15,4"",""16,0"",""6,1"",""14,9"",""5,7"",""3,8"",CDU"
"08215021,Forst,""85,6"",""36,5"",""12,1"",""10,4"",""5,1"",""22,7"",""4,3"",""4,3"",CDU"
"08215025,Gondelsheim,""85,5"",""29,2"",""12,9"",""10,9"",""4,6"",""27,0"",""6,4"",""4,6"",CDU"
"08215029,Hambrücken,""87,5"",""39,8"",""10,6"",""8,2"",""4,7"",""23,1"",""4,5"",""3,7"",CDU"
"08215039,Kronau,""85,5"",""32,9"",""12,4"",""8,6"",""4,8"",""26,1"",""5,0"",""3,8"",CDU"
"08215040,Kürnbach,""84,9"",""29,4"",""13,7"",""10,9"",""7,2"",""24,7"",""4,3"",""4,7"",CDU"
"08215046,Malsch,""86,3"",""33,9"",""14,8"",""12,7"",""5,4"",""19,8"",""5,2"",""3,4"",CDU"
"08215047,Marxzell,""86,7"",""41,0"",""12,2"",""13,3"",""5,8"",""16,7"",""4,2"",""2,7"",CDU"
"08215059,""Oberderdingen, Stadt"",""84,0"",""32,0"",""12,1"",""9,8"",""5,2"",""24,8"",""5,3"",""5,6"",CDU"
"08215064,""Östringen, Stadt"",""82,7"",""33,6"",""13,2"",""10,0"",""4,8"",""25,3"",""4,8"",""3,6"",CDU"
"08215066,""Philippsburg, Stadt"",""79,2"",""29,1"",""11,5"",""7,7"",""4,5"",""29,6"",""7,3"",""5,0"",AFD"
"08215082,Sulzfeld,""84,7"",""31,8"",""15,3"",""7,9"",""5,4"",""25,2"",""4,9"",""4,3"",CDU"
"08215084,Ubstadt-Weiher,""86,4"",""34,9"",""13,2"",""11,7"",""5,5"",""21,4"",""4,8"",""3,7"",CDU"
"08215089,Walzbachtal,""86,2"",""32,8"",""16,3"",""14,9"",""5,6"",""17,7"",""4,7"",""3,9"",CDU"
"08215090,Weingarten (Baden),""85,9"",""32,3"",""15,4"",""18,1"",""6,3"",""14,5"",""5,8"",""3,3"",CDU"
"08215094,Zaisenhausen,""85,2"",""33,6"",""11,2"",""5,8"",""6,1"",""29,5"",""5,6"",""3,2"",CDU"
"08215096,Karlsbad,""86,0"",""32,8"",""16,5"",""13,3"",""5,4"",""17,7"",""5,7"",""3,8"",CDU"
"08215097,""Kraichtal, Stadt"",""83,9"",""33,0"",""14,3"",""10,2"",""5,1"",""22,7"",""5,0"",""4,1"",CDU"
"08215099,Graben-Neudorf,""83,4"",""32,2"",""14,2"",""10,5"",""5,5"",""23,5"",""5,1"",""4,5"",CDU"
"08215100,Bad Schönborn,""83,2"",""30,9"",""14,1"",""13,3"",""5,1"",""21,2"",""6,2"",""4,6"",CDU"
"08215101,Pfinztal,""84,9"",""32,2"",""16,9"",""14,9"",""5,4"",""16,3"",""6,4"",""3,3"",CDU"
"08215102,Eggenstein-Leopoldshafen,""84,0"",""33,1"",""15,4"",""12,7"",""5,8"",""19,2"",""5,8"",""3,9"",CDU"
"08215103,Karlsdorf-Neuthard,""86,0"",""37,4"",""12,5"",""10,0"",""5,8"",""22,3"",""4,2"",""3,3"",CDU"
"08215105,Linkenheim-Hochstetten,""83,9"",""32,3"",""15,1"",""12,0"",""5,6"",""20,6"",""5,7"",""3,9"",CDU"
"08215106,""Waghäusel, Stadt"",""83,4"",""30,4"",""13,4"",""8,7"",""4,6"",""26,4"",""5,7"",""4,9"",CDU"
"08215107,Oberhausen-Rheinhausen,""82,4"",""34,5"",""12,8"",""8,5"",""4,6"",""24,9"",""4,5"",""4,7"",CDU"
"08215108,""Rheinstetten, Stadt"",""83,8"",""33,3"",""16,8"",""13,2"",""5,1"",""18,1"",""5,6"",""3,9"",CDU"
"08215109,""Stutensee, Stadt"",""83,9"",""31,5"",""14,9"",""15,2"",""5,0"",""18,5"",""6,1"",""4,1"",CDU"
"08215110,Waldbronn,""86,7"",""36,8"",""14,2"",""16,3"",""5,9"",""14,1"",""5,7"",""3,0"",CDU"
"08215111,Dettenheim,""84,8"",""33,6"",""15,1"",""8,4"",""4,9"",""24,9"",""4,5"",""3,2"",CDU"
"08216002,Gemeinde Au am Rhein,""86,7"",""36,6"",""13,5"",""11,1"",""4,0"",""21,0"",""4,2"",""3,9"",CDU"
"08216005,Gemeinde Bietigheim,""84,2"",""31,3"",""14,4"",""9,8"",""4,9"",""25,3"",""5,4"",""4,0"",CDU"
"08216006,Gemeinde Bischweier,""85,1"",""32,8"",""16,1"",""10,6"",""5,5"",""22,5"",""3,7"",""3,9"",CDU"
"08216007,Stadt Bühl,""83,3"",""35,1"",""13,5"",""13,5"",""4,9"",""18,4"",""5,6"",""4,1"",CDU"
"08216008,Gemeinde Bühlertal,""83,2"",""38,1"",""12,5"",""10,2"",""4,4"",""21,1"",""4,8"",""3,7"",CDU"
"08216009,Gemeinde Durmersheim,""82,2"",""31,1"",""15,7"",""10,4"",""4,6"",""22,9"",""5,8"",""4,8"",CDU"
"08216012,Gemeinde Elchesheim-Illingen,""84,5"",""34,5"",""13,4"",""11,0"",""4,1"",""23,3"",""5,3"",""4,1"",CDU"
"08216013,Gemeinde Forbach,""83,4"",""37,0"",""15,7"",""8,9"",""3,7"",""20,8"",""5,2"",""3,5"",CDU"
"08216015,Stadt Gaggenau,""81,9"",""33,1"",""16,9"",""9,8"",""4,6"",""21,7"",""5,7"",""3,9"",CDU"
"08216017,Stadt Gernsbach,""81,1"",""32,1"",""17,0"",""11,1"",""4,8"",""21,0"",""5,6"",""3,8"",CDU"
"08216022,Gemeinde Hügelsheim,""78,9"",""27,8"",""9,2"",""7,1"",""3,7"",""39,7"",""4,4"",""4,8"",AFD"
"08216023,Gemeinde Iffezheim,""84,2"",""38,0"",""13,1"",""10,4"",""5,1"",""19,1"",""4,7"",""4,1"",CDU"
"08216024,Stadt Kuppenheim,""83,4"",""35,0"",""15,2"",""10,8"",""4,0"",""21,3"",""4,9"",""3,8"",CDU"
"08216028,Stadt Lichtenau,""81,9"",""32,4"",""13,8"",""10,9"",""3,3"",""23,3"",""5,6"",""5,2"",CDU"
"08216029,Gemeinde Loffenau,""82,4"",""33,7"",""15,0"",""8,7"",""3,6"",""23,1"",""5,0"",""3,8"",CDU"
"08216033,Gemeinde Muggensturm,""84,8"",""31,8"",""18,7"",""11,3"",""4,7"",""22,4"",""4,0"",""3,1"",CDU"
"08216039,Gemeinde Ötigheim,""85,4"",""36,7"",""14,3"",""10,2"",""5,0"",""21,6"",""3,9"",""3,4"",CDU"
"08216041,Gemeinde Ottersweier,""82,6"",""37,8"",""12,8"",""11,2"",""5,2"",""19,8"",""4,4"",""3,9"",CDU"
"08216043,Stadt Rastatt,""75,0"",""28,2"",""13,8"",""7,8"",""4,3"",""31,4"",""6,1"",""4,7"",AFD"
"08216049,Gemeinde Sinzheim,""83,9"",""35,4"",""12,8"",""11,8"",""5,6"",""20,7"",""4,8"",""4,5"",CDU"
